stratum,family,query_id,query_source,method,metric,value,n_candidates,n_graded_relevant,n_binary_relevant
cross-source-pooled,primary,Q0097,flare22,WL,ndcg@10,0.0,412,14,0
cross-source-pooled,primary,Q0097,flare22,ZeroImputation,ndcg@10,0.06362078819895171,412,14,0
cross-source-pooled,primary,Q0098,flare22,MissingnessIndicators,ndcg@10,0.0,412,121,0
cross-source-pooled,primary,Q0098,flare22,OAKG,ndcg@10,0.0,412,121,0
cross-source-pooled,primary,Q0098,flare22,OAKG-Union,ndcg@10,0.0,412,121,0
cross-source-pooled,primary,Q0098,flare22,WL,ndcg@10,0.0,412,121,0
cross-source-pooled,primary,Q0098,flare22,ZeroImputation,ndcg@10,0.0,412,121,0
cross-source-pooled,primary,Q0102,flare22,MissingnessIndicators,ndcg@10,0.0,412,121,0
cross-source-pooled,primary,Q0102,flare22,OAKG,ndcg@10,1.0,412,121,0
cross-source-pooled,primary,Q0102,flare22,OAKG-Union,ndcg@10,0.0,412,121,0
cross-source-pooled,primary,Q0102,flare22,WL,ndcg@10,0.0,412,121,0
cross-source-pooled,primary,Q0102,flare22,ZeroImputation,ndcg@10,0.0,412,121,0
cross-source-pooled,primary,Q0103,flare22,MissingnessIndicators,ndcg@10,0.23758350840568812,412,14,0
cross-source-pooled,primary,Q0103,flare22,OAKG,ndcg@10,0.06943122193677727,412,14,0
cross-source-pooled,primary,Q0103,flare22,OAKG-Union,ndcg@10,0.0,412,14,0
cross-source-pooled,primary,Q0103,flare22,WL,ndcg@10,0.0,412,14,0
cross-source-pooled,primary,Q0103,flare22,ZeroImputation,ndcg@10,0.06625422345438903,412,14,0
cross-source-pooled,primary,Q0107,flare22,MissingnessIndicators,ndcg@10,0.22119341301481266,412,14,0
cross-source-pooled,primary,Q0107,flare22,OAKG,ndcg@10,0.06625422345438903,412,14,0
cross-source-pooled,primary,Q0107,flare22,OAKG-Union,ndcg@10,0.0,412,14,0
cross-source-pooled,primary,Q0107,flare22,WL,ndcg@10,0.0,412,14,0
cross-source-pooled,primary,Q0107,flare22,ZeroImputation,ndcg@10,0.06362078819895171,412,14,0
cross-source-pooled,primary,Q0108,flare22,MissingnessIndicators,ndcg@10,0.0,412,121,0
cross-source-pooled,primary,Q0108,flare22,OAKG,ndcg@10,0.0,412,121,0
cross-source-pooled,primary,Q0108,flare22,OAKG-Union,ndcg@10,0.0,412,121,0
cross-source-pooled,primary,Q0108,flare22,WL,ndcg@10,0.0,412,121,0
cross-source-pooled,primary,Q0108,flare22,ZeroImputation,ndcg@10,0.0,412,121,0
cross-source-pooled,primary,Q0110,flare22,MissingnessIndicators,ndcg@10,0.22119341301481266,412,14,0
cross-source-pooled,primary,Q0110,flare22,OAKG,ndcg@10,0.22009176629808017,412,14,0
cross-source-pooled,primary,Q0110,flare22,OAKG-Union,ndcg@10,0.0,412,14,0
cross-source-pooled,primary,Q0110,flare22,WL,ndcg@10,0.0,412,14,0
cross-source-pooled,primary,Q0110,flare22,ZeroImputation,ndcg@10,0.0,412,14,0
flare22-to-other-sources,primary,Q0094,flare22,MissingnessIndicators,ndcg@10,0.22119341301481266,412,14,0
flare22-to-other-sources,primary,Q0094,flare22,OAKG,ndcg@10,0.07839826897867533,412,14,0
flare22-to-other-sources,primary,Q0094,flare22,OAKG-Union,ndcg@10,0.0,412,14,0
flare22-to-other-sources,primary,Q0094,flare22,WL,ndcg@10,0.0,412,14,0
flare22-to-other-sources,primary,Q0094,flare22,ZeroImputation,ndcg@10,0.06362078819895171,412,14,0
flare22-to-other-sources,primary,Q0097,flare22,MissingnessIndicators,ndcg@10,0.22119341301481266,412,14,0
flare22-to-other-sources,primary,Q0097,flare22,OAKG,ndcg@10,0.0,412,14,0
flare22-to-other-sources,primary,Q0097,flare22,OAKG-Union,ndcg@10,0.0,412,14,0
flare22-to-other-sources,primary,Q0097,flare22,WL,ndcg@10,0.0,412,14,0
flare22-to-other-sources,primary,Q0097,flare22,ZeroImputation,ndcg@10,0.06362078819895171,412,14,0
flare22-to-other-sources,primary,Q0098,flare22,MissingnessIndicators,ndcg@10,0.0,412,121,0
flare22-to-other-sources,primary,Q0098,flare22,OAKG,ndcg@10,0.0,412,121,0
flare22-to-other-sources,primary,Q0098,flare22,OAKG-Union,ndcg@10,0.0,412,121,0
flare22-to-other-sources,primary,Q0098,flare22,WL,ndcg@10,0.0,412,121,0
flare22-to-other-sources,primary,Q0098,flare22,ZeroImputation,ndcg@10,0.0,412,121,0
flare22-to-other-sources,primary,Q0102,flare22,MissingnessIndicators,ndcg@10,0.0,412,121,0
flare22-to-other-sources,primary,Q0102,flare22,OAKG,ndcg@10,1.0,412,121,0
flare22-to-other-sources,primary,Q0102,flare22,OAKG-Union,ndcg@10,0.0,412,121,0
flare22-to-other-sources,primary,Q0102,flare22,WL,ndcg@10,0.0,412,121,0
flare22-to-other-sources,primary,Q0102,flare22,ZeroImputation,ndcg@10,0.0,412,121,0
flare22-to-other-sources,primary,Q0103,flare22,MissingnessIndicators,ndcg@10,0.23758350840568812,412,14,0
flare22-to-other-sources,primary,Q0103,flare22,OAKG,ndcg@10,0.06943122193677727,412,14,0
flare22-to-other-sources,primary,Q0103,flare22,OAKG-Union,ndcg@10,0.0,412,14,0
flare22-to-other-sources,primary,Q0103,flare22,WL,ndcg@10,0.0,412,14,0
flare22-to-other-sources,primary,Q0103,flare22,ZeroImputation,ndcg@10,0.06625422345438903,412,14,0
flare22-to-other-sources,primary,Q0107,flare22,MissingnessIndicators,ndcg@10,0.22119341301481266,412,14,0
flare22-to-other-sources,primary,Q0107,flare22,OAKG,ndcg@10,0.06625422345438903,412,14,0
flare22-to-other-sources,primary,Q0107,flare22,OAKG-Union,ndcg@10,0.0,412,14,0
flare22-to-other-sources,primary,Q0107,flare22,WL,ndcg@10,0.0,412,14,0
flare22-to-other-sources,primary,Q0107,flare22,ZeroImputation,ndcg@10,0.06362078819895171,412,14,0
flare22-to-other-sources,primary,Q0108,flare22,MissingnessIndicators,ndcg@10,0.0,412,121,0
flare22-to-other-sources,primary,Q0108,flare22,OAKG,ndcg@10,0.0,412,121,0
flare22-to-other-sources,primary,Q0108,flare22,OAKG-Union,ndcg@10,0.0,412,121,0
flare22-to-other-sources,primary,Q0108,flare22,WL,ndcg@10,0.0,412,121,0
flare22-to-other-sources,primary,Q0108,flare22,ZeroImputation,ndcg@10,0.0,412,121,0
flare22-to-other-sources,primary,Q0110,flare22,MissingnessIndicators,ndcg@10,0.22119341301481266,412,14,0
flare22-to-other-sources,primary,Q0110,flare22,OAKG,ndcg@10,0.22009176629808017,412,14,0
flare22-to-other-sources,primary,Q0110,flare22,OAKG-Union,ndcg@10,0.0,412,14,0
flare22-to-other-sources,primary,Q0110,flare22,WL,ndcg@10,0.0,412,14,0
flare22-to-other-sources,primary,Q0110,flare22,ZeroImputation,ndcg@10,0.0,412,14,0
lits-to-other-sources,primary,Q0068,lits,MissingnessIndicators,ndcg@10,1.0,381,97,0
lits-to-other-sources,primary,Q0068,lits,OAKG,ndcg@10,0.5309999066793252,381,97,0
lits-to-other-sources,primary,Q0068,lits,OAKG-Union,ndcg@10,0.0,381,97,0
lits-to-other-sources,primary,Q0068,lits,WL,ndcg@10,1.0,381,97,0
lits-to-other-sources,primary,Q0068,lits,ZeroImputation,ndcg@10,1.0,381,97,0
lits-to-other-sources,primary,Q0077,lits,MissingnessIndicators,ndcg@10,1.0,381,97,0
lits-to-other-sources,primary,Q0077,lits,OAKG,ndcg@10,0.5309999066793252,381,97,0
lits-to-other-sources,primary,Q0077,lits,OAKG-Union,ndcg@10,0.7877736340270854,381,97,0
lits-to-other-sources,primary,Q0077,lits,WL,ndcg@10,1.0,381,97,0
lits-to-other-sources,primary,Q0077,lits,ZeroImputation,ndcg@10,1.0,381,97,0
lits-to-other-sources,primary,Q0079,lits,MissingnessIndicators,ndcg@10,1.0,381,97,0
lits-to-other-sources,primary,Q0079,lits,OAKG,ndcg@10,1.0,381,97,0
lits-to-other-sources,primary,Q0079,lits,OAKG-Union,ndcg@10,0.06362078819895171,381,97,0
lits-to-other-sources,primary,Q0079,lits,WL,ndcg@10,0.0,381,97,0
lits-to-other-sources,primary,Q0079,lits,ZeroImputation,ndcg@10,1.0,381,97,0
msd_pancreas-to-other-sources,primary,Q0017,msd_pancreas,MissingnessIndicators,ndcg@10,1.0,231,55,0
msd_pancreas-to-other-sources,primary,Q0017,msd_pancreas,OAKG,ndcg@10,1.0,231,55,0
msd_pancreas-to-other-sources,primary,Q0017,msd_pancreas,OAKG-Union,ndcg@10,0.6083169141195838,231,55,0
msd_pancreas-to-other-sources,primary,Q0017,msd_pancreas,WL,ndcg@10,0.0,231,55,0
msd_pancreas-to-other-sources,primary,Q0017,msd_pancreas,ZeroImputation,ndcg@10,1.0,231,55,0
msd_pancreas-to-other-sources,primary,Q0018,msd_pancreas,MissingnessIndicators,ndcg@10,1.0,231,55,0
msd_pancreas-to-other-sources,primary,Q0018,msd_pancreas,OAKG,ndcg@10,1.0,231,55,0
msd_pancreas-to-other-sources,primary,Q0018,msd_pancreas,OAKG-Union,ndcg@10,0.5907272848394973,231,55,0
msd_pancreas-to-other-sources,primary,Q0018,msd_pancreas,WL,ndcg@10,0.0,231,55,0
msd_pancreas-to-other-sources,primary,Q0018,msd_pancreas,ZeroImputation,ndcg@10,1.0,231,55,0
msd_pancreas-to-other-sources,primary,Q0028,msd_pancreas,MissingnessIndicators,ndcg@10,0.804810999209339,231,55,0
msd_pancreas-to-other-sources,primary,Q0028,msd_pancreas,OAKG,ndcg@10,0.0,231,55,0
msd_pancreas-to-other-sources,primary,Q0028,msd_pancreas,OAKG-Union,ndcg@10,0.0,231,55,0
msd_pancreas-to-other-sources,primary,Q0028,msd_pancreas,WL,ndcg@10,0.0,231,55,0
msd_pancreas-to-other-sources,primary,Q0028,msd_pancreas,ZeroImputation,ndcg@10,0.804810999209339,231,55,0
msd_pancreas-to-other-sources,primary,Q0030,msd_pancreas,MissingnessIndicators,ndcg@10,0.2180164145324244,231,55,0
msd_pancreas-to-other-sources,primary,Q0030,msd_pancreas,OAKG,ndcg@10,0.0,231,55,0
msd_pancreas-to-other-sources,primary,Q0030,msd_pancreas,OAKG-Union,ndcg@10,0.0,231,55,0
msd_pancreas-to-other-sources,primary,Q0030,msd_pancreas,WL,ndcg@10,0.0,231,55,0
msd_pancreas-to-other-sources,primary,Q0030,msd_pancreas,ZeroImputation,ndcg@10,0.2180164145324244,231,55,0
msd_pancreas-to-other-sources,primary,Q0031,msd_pancreas,MissingnessIndicators,ndcg@10,1.0,231,55,0
msd_pancreas-to-other-sources,primary,Q0031,msd_pancreas,OAKG,ndcg@10,0.06625422345438903,231,55,0
msd_pancreas-to-other-sources,primary,Q0031,msd_pancreas,OAKG-Union,ndcg@10,0.13886244387355454,231,55,0
msd_pancreas-to-other-sources,primary,Q0031,msd_pancreas,WL,ndcg@10,0.0,231,55,0
msd_pancreas-to-other-sources,primary,Q0031,msd_pancreas,ZeroImputation,ndcg@10,1.0,231,55,0
msd_pancreas-to-other-sources,primary,Q0039,msd_pancreas,MissingnessIndicators,ndcg@10,1.0,231,55,0
msd_pancreas-to-other-sources,primary,Q0039,msd_pancreas,OAKG,ndcg@10,1.0,231,55,0
msd_pancreas-to-other-sources,primary,Q0039,msd_pancreas,OAKG-Union,ndcg@10,0.6083169141195838,231,55,0
msd_pancreas-to-other-sources,primary,Q0039,msd_pancreas,WL,ndcg@10,0.0,231,55,0
msd_pancreas-to-other-sources,primary,Q0039,msd_pancreas,ZeroImputation,ndcg@10,1.0,231,55,0
msd_pancreas-to-other-sources,primary,Q0041,msd_pancreas,MissingnessIndicators,ndcg@10,1.0,231,55,0
msd_pancreas-to-other-sources,primary,Q0041,msd_pancreas,OAKG,ndcg@10,0.0,231,55,0
msd_pancreas-to-other-sources,primary,Q0041,msd_pancreas,OAKG-Union,ndcg@10,0.06362078819895171,231,55,0
msd_pancreas-to-other-sources,primary,Q0041,msd_pancreas,WL,ndcg@10,0.0,231,55,0
msd_pancreas-to-other-sources,primary,Q0041,msd_pancreas,ZeroImputation,ndcg@10,1.0,231,55,0
msd_pancreas-to-other-sources,primary,Q0043,msd_pancreas,MissingnessIndicators,ndcg@10,1.0,231,55,0
msd_pancreas-to-other-sources,primary,Q0043,msd_pancreas,OAKG,ndcg@10,0.0,231,55,0
msd_pancreas-to-other-sources,primary,Q0043,msd_pancreas,OAKG-Union,ndcg@10,0.0,231,55,0
msd_pancreas-to-other-sources,primary,Q0043,msd_pancreas,WL,ndcg@10,0.0,231,55,0
msd_pancreas-to-other-sources,primary,Q0043,msd_pancreas,ZeroImputation,ndcg@10,1.0,231,55,0
msd_pancreas-to-other-sources,primary,Q0044,msd_pancreas,MissingnessIndicators,ndcg@10,1.0,231,55,0
msd_pancreas-to-other-sources,primary,Q0044,msd_pancreas,OAKG,ndcg@10,0.0,231,55,0
msd_pancreas-to-other-sources,primary,Q0044,msd_pancreas,OAKG-Union,ndcg@10,0.13886244387355454,231,55,0
msd_pancreas-to-other-sources,primary,Q0044,msd_pancreas,WL,ndcg@10,0.0,231,55,0
msd_pancreas-to-other-sources,primary,Q0044,msd_pancreas,ZeroImputation,ndcg@10,1.0,231,55,0
msd_pancreas-to-other-sources,primary,Q0045,msd_pancreas,MissingnessIndicators,ndcg@10,1.0,231,55,0
msd_pancreas-to-other-sources,primary,Q0045,msd_pancreas,OAKG,ndcg@10,0.0,231,55,0
msd_pancreas-to-other-sources,primary,Q0045,msd_pancreas,OAKG-Union,ndcg@10,0.0,231,55,0
msd_pancreas-to-other-sources,primary,Q0045,msd_pancreas,WL,ndcg@10,0.0,231,55,0
msd_pancreas-to-other-sources,primary,Q0045,msd_pancreas,ZeroImputation,ndcg@10,1.0,231,55,0
flare22-to-lits,exploratory-source-pairs,Q0094,flare22,MissingnessIndicators,ndcg@10,0.22119341301481266,131,14,0
flare22-to-lits,exploratory-source-pairs,Q0094,flare22,OAKG,ndcg@10,1.0,131,14,0
flare22-to-lits,exploratory-source-pairs,Q0094,flare22,OAKG-Union,ndcg@10,0.0,131,14,0
flare22-to-lits,exploratory-source-pairs,Q0094,flare22,WL,ndcg@10,0.0,131,14,0
flare22-to-lits,exploratory-source-pairs,Q0094,flare22,ZeroImputation,ndcg@10,0.06362078819895171,131,14,0
flare22-to-lits,exploratory-source-pairs,Q0097,flare22,MissingnessIndicators,ndcg@10,0.22119341301481266,131,14,0
flare22-to-lits,exploratory-source-pairs,Q0097,flare22,OAKG,ndcg@10,1.0,131,14,0
flare22-to-lits,exploratory-source-pairs,Q0097,flare22,OAKG-Union,ndcg@10,0.0,131,14,0
flare22-to-lits,exploratory-source-pairs,Q0097,flare22,WL,ndcg@10,0.0,131,14,0
flare22-to-lits,exploratory-source-pairs,Q0097,flare22,ZeroImputation,ndcg@10,0.06362078819895171,131,14,0
flare22-to-lits,exploratory-source-pairs,Q0103,flare22,MissingnessIndicators,ndcg@10,0.23758350840568812,131,14,0
flare22-to-lits,exploratory-source-pairs,Q0103,flare22,OAKG,ndcg@10,1.0,131,14,0
flare22-to-lits,exploratory-source-pairs,Q0103,flare22,OAKG-Union,ndcg@10,0.0,131,14,0
flare22-to-lits,exploratory-source-pairs,Q0103,flare22,WL,ndcg@10,0.0,131,14,0
flare22-to-lits,exploratory-source-pairs,Q0103,flare22,ZeroImputation,ndcg@10,0.06625422345438903,131,14,0
flare22-to-lits,exploratory-source-pairs,Q0107,flare22,MissingnessIndicators,ndcg@10,0.22119341301481266,131,14,0
flare22-to-lits,exploratory-source-pairs,Q0107,flare22,OAKG,ndcg@10,1.0,131,14,0
flare22-to-lits,exploratory-source-pairs,Q0107,flare22,OAKG-Union,ndcg@10,0.0,131,14,0
flare22-to-lits,exploratory-source-pairs,Q0107,flare22,WL,ndcg@10,0.0,131,14,0
flare22-to-lits,exploratory-source-pairs,Q0107,flare22,ZeroImputation,ndcg@10,0.06362078819895171,131,14,0
flare22-to-lits,exploratory-source-pairs,Q0110,flare22,MissingnessIndicators,ndcg@10,0.22119341301481266,131,14,0
flare22-to-lits,exploratory-source-pairs,Q0110,flare22,OAKG,ndcg@10,1.0,131,14,0
flare22-to-lits,exploratory-source-pairs,Q0110,flare22,OAKG-Union,ndcg@10,0.0,131,14,0
flare22-to-lits,exploratory-source-pairs,Q0110,flare22,WL,ndcg@10,0.0,131,14,0
flare22-to-lits,exploratory-source-pairs,Q0110,flare22,ZeroImputation,ndcg@10,0.0,131,14,0
flare22-to-msd_pancreas,exploratory-source-pairs,Q0098,flare22,MissingnessIndicators,ndcg@10,1.0,281,121,0
flare22-to-msd_pancreas,exploratory-source-pairs,Q0098,flare22,OAKG,ndcg@10,0.0,281,121,0
flare22-to-msd_pancreas,exploratory-source-pairs,Q0098,flare22,OAKG-Union,ndcg@10,0.199306233590118,281,121,0
flare22-to-msd_pancreas,exploratory-source-pairs,Q0098,flare22,WL,ndcg@10,0.6402900881481708,281,121,0
flare22-to-msd_pancreas,exploratory-source-pairs,Q0098,flare22,ZeroImputation,ndcg@10,1.0,281,121,0
flare22-to-msd_pancreas,exploratory-source-pairs,Q0102,flare22,MissingnessIndicators,ndcg@10,1.0,281,121,0
flare22-to-msd_pancreas,exploratory-source-pairs,Q0102,flare22,OAKG,ndcg@10,1.0,281,121,0
flare22-to-msd_pancreas,exploratory-source-pairs,Q0102,flare22,OAKG-Union,ndcg@10,0.5637884576902256,281,121,0
flare22-to-msd_pancreas,exploratory-source-pairs,Q0102,flare22,WL,ndcg@10,0.6402900881481708,281,121,0
flare22-to-msd_pancreas,exploratory-source-pairs,Q0102,flare22,ZeroImputation,ndcg@10,1.0,281,121,0
flare22-to-msd_pancreas,exploratory-source-pairs,Q0108,flare22,MissingnessIndicators,ndcg@10,1.0,281,121,0
flare22-to-msd_pancreas,exploratory-source-pairs,Q0108,flare22,OAKG,ndcg@10,0.0,281,121,0
flare22-to-msd_pancreas,exploratory-source-pairs,Q0108,flare22,OAKG-Union,ndcg@10,0.199306233590118,281,121,0
flare22-to-msd_pancreas,exploratory-source-pairs,Q0108,flare22,WL,ndcg@10,0.6402900881481708,281,121,0
flare22-to-msd_pancreas,exploratory-source-pairs,Q0108,flare22,ZeroImputation,ndcg@10,1.0,281,121,0
lits-to-flare22,exploratory-source-pairs,Q0068,lits,MissingnessIndicators,ndcg@10,1.0,100,97,0
lits-to-flare22,exploratory-source-pairs,Q0068,lits,OAKG,ndcg@10,0.5309999066793252,100,97,0
lits-to-flare22,exploratory-source-pairs,Q0068,lits,OAKG-Union,ndcg@10,0.6947651160602989,100,97,0
lits-to-flare22,exploratory-source-pairs,Q0068,lits,WL,ndcg@10,1.0,100,97,0
lits-to-flare22,exploratory-source-pairs,Q0068,lits,ZeroImputation,ndcg@10,1.0,100,97,0
lits-to-flare22,exploratory-source-pairs,Q0077,lits,MissingnessIndicators,ndcg@10,1.0,100,97,0
lits-to-flare22,exploratory-source-pairs,Q0077,lits,OAKG,ndcg@10,0.5309999066793252,100,97,0
lits-to-flare22,exploratory-source-pairs,Q0077,lits,OAKG-Union,ndcg@10,0.7877736340270854,100,97,0
lits-to-flare22,exploratory-source-pairs,Q0077,lits,WL,ndcg@10,1.0,100,97,0
lits-to-flare22,exploratory-source-pairs,Q0077,lits,ZeroImputation,ndcg@10,1.0,100,97,0
lits-to-flare22,exploratory-source-pairs,Q0079,lits,MissingnessIndicators,ndcg@10,1.0,100,97,0
lits-to-flare22,exploratory-source-pairs,Q0079,lits,OAKG,ndcg@10,1.0,100,97,0
lits-to-flare22,exploratory-source-pairs,Q0079,lits,OAKG-Union,ndcg@10,0.8611375561264454,100,97,0
lits-to-flare22,exploratory-source-pairs,Q0079,lits,WL,ndcg@10,1.0,100,97,0
lits-to-flare22,exploratory-source-pairs,Q0079,lits,ZeroImputation,ndcg@10,1.0,100,97,0
msd_pancreas-to-flare22,exploratory-source-pairs,Q0017,msd_pancreas,MissingnessIndicators,ndcg@10,1.0,100,55,0
msd_pancreas-to-flare22,exploratory-source-pairs,Q0017,msd_pancreas,OAKG,ndcg@10,1.0,100,55,0
msd_pancreas-to-flare22,exploratory-source-pairs,Q0017,msd_pancreas,OAKG-Union,ndcg@10,0.6745711375739728,100,55,0
msd_pancreas-to-flare22,exploratory-source-pairs,Q0017,msd_pancreas,WL,ndcg@10,0.6601585067762746,100,55,0
msd_pancreas-to-flare22,exploratory-source-pairs,Q0017,msd_pancreas,ZeroImputation,ndcg@10,1.0,100,55,0
msd_pancreas-to-flare22,exploratory-source-pairs,Q0018,msd_pancreas,MissingnessIndicators,ndcg@10,1.0,100,55,0
msd_pancreas-to-flare22,exploratory-source-pairs,Q0018,msd_pancreas,OAKG,ndcg@10,1.0,100,55,0
msd_pancreas-to-flare22,exploratory-source-pairs,Q0018,msd_pancreas,OAKG-Union,ndcg@10,0.6627919420317119,100,55,0
msd_pancreas-to-flare22,exploratory-source-pairs,Q0018,msd_pancreas,WL,ndcg@10,0.6601585067762746,100,55,0
msd_pancreas-to-flare22,exploratory-source-pairs,Q0018,msd_pancreas,ZeroImputation,ndcg@10,1.0,100,55,0
msd_pancreas-to-flare22,exploratory-source-pairs,Q0028,msd_pancreas,MissingnessIndicators,ndcg@10,1.0,100,55,0
msd_pancreas-to-flare22,exploratory-source-pairs,Q0028,msd_pancreas,OAKG,ndcg@10,0.0,100,55,0
msd_pancreas-to-flare22,exploratory-source-pairs,Q0028,msd_pancreas,OAKG-Union,ndcg@10,0.09478836436955078,100,55,0
msd_pancreas-to-flare22,exploratory-source-pairs,Q0028,msd_pancreas,WL,ndcg@10,0.6601585067762746,100,55,0
msd_pancreas-to-flare22,exploratory-source-pairs,Q0028,msd_pancreas,ZeroImputation,ndcg@10,1.0,100,55,0
msd_pancreas-to-flare22,exploratory-source-pairs,Q0030,msd_pancreas,MissingnessIndicators,ndcg@10,1.0,100,55,0
msd_pancreas-to-flare22,exploratory-source-pairs,Q0030,msd_pancreas,OAKG,ndcg@10,0.0,100,55,0
msd_pancreas-to-flare22,exploratory-source-pairs,Q0030,msd_pancreas,OAKG-Union,ndcg@10,0.09478836436955078,100,55,0
msd_pancreas-to-flare22,exploratory-source-pairs,Q0030,msd_pancreas,WL,ndcg@10,0.6601585067762746,100,55,0
msd_pancreas-to-flare22,exploratory-source-pairs,Q0030,msd_pancreas,ZeroImputation,ndcg@10,1.0,100,55,0
msd_pancreas-to-flare22,exploratory-source-pairs,Q0031,msd_pancreas,MissingnessIndicators,ndcg@10,1.0,100,55,0
msd_pancreas-to-flare22,exploratory-source-pairs,Q0031,msd_pancreas,OAKG,ndcg@10,0.06625422345438903,100,55,0
msd_pancreas-to-flare22,exploratory-source-pairs,Q0031,msd_pancreas,OAKG-Union,ndcg@10,0.22400556151517553,100,55,0
msd_pancreas-to-flare22,exploratory-source-pairs,Q0031,msd_pancreas,WL,ndcg@10,0.6601585067762746,100,55,0
