regime,seed,query_id,method,nDCG@10
asymmetric,0,pancreas_255,OAKG,0.4697557950008694
asymmetric,0,pancreas_255,OAKG-Union,0.4697557950008694
asymmetric,0,pancreas_258,OAKG,1.0
asymmetric,0,pancreas_258,OAKG-Union,1.0
asymmetric,0,pancreas_266,OAKG,0.583024471214314
asymmetric,0,pancreas_266,OAKG-Union,0.583024471214314
asymmetric,0,pancreas_269,OAKG,0.14496557874078222
asymmetric,0,pancreas_269,OAKG-Union,0.14496557874078222
asymmetric,0,pancreas_280,OAKG,1.0
asymmetric,0,pancreas_280,OAKG-Union,1.0
asymmetric,0,pancreas_283,OAKG,1.0
asymmetric,0,pancreas_283,OAKG-Union,1.0
asymmetric,0,pancreas_289,OAKG,0.0
asymmetric,0,pancreas_289,OAKG-Union,0.0
asymmetric,0,pancreas_294,OAKG,0.5067837010870874
asymmetric,0,pancreas_294,OAKG-Union,0.5067837010870874
asymmetric,0,pancreas_297,OAKG,0.0
asymmetric,0,pancreas_297,OAKG-Union,0.0
asymmetric,0,pancreas_300,OAKG,0.07336392209936006
asymmetric,0,pancreas_300,OAKG-Union,0.07336392209936006
asymmetric,0,pancreas_303,OAKG,0.0
asymmetric,0,pancreas_303,OAKG-Union,0.0
asymmetric,0,pancreas_304,OAKG,0.0454741662544366
asymmetric,0,pancreas_304,OAKG-Union,0.0454741662544366
asymmetric,0,pancreas_315,OAKG,0.180016047963362
asymmetric,0,pancreas_315,OAKG-Union,0.180016047963362
asymmetric,0,pancreas_328,OAKG,0.0
asymmetric,0,pancreas_328,OAKG-Union,0.0
asymmetric,0,pancreas_329,OAKG,0.7846170207230129
asymmetric,0,pancreas_329,OAKG-Union,0.7846170207230129
asymmetric,0,pancreas_334,OAKG,0.0
asymmetric,0,pancreas_334,OAKG-Union,0.0
asymmetric,0,pancreas_345,OAKG,0.5084351701712879
asymmetric,0,pancreas_345,OAKG-Union,0.5084351701712879
asymmetric,0,pancreas_364,OAKG,0.31708532520472715
asymmetric,0,pancreas_364,OAKG-Union,0.31708532520472715
asymmetric,0,pancreas_366,OAKG,0.0
asymmetric,0,pancreas_366,OAKG-Union,0.0
asymmetric,0,pancreas_372,OAKG,1.0
asymmetric,0,pancreas_372,OAKG-Union,1.0
asymmetric,0,pancreas_377,OAKG,0.5618536187071219
asymmetric,0,pancreas_377,OAKG-Union,0.5618536187071219
asymmetric,0,pancreas_386,OAKG,0.0
asymmetric,0,pancreas_386,OAKG-Union,0.0
asymmetric,0,pancreas_387,OAKG,0.14285714285714285
asymmetric,0,pancreas_387,OAKG-Union,0.14285714285714285
asymmetric,0,pancreas_391,OAKG,1.0
asymmetric,0,pancreas_391,OAKG-Union,1.0
asymmetric,0,pancreas_409,OAKG,0.0
asymmetric,0,pancreas_409,OAKG-Union,0.0
asymmetric,0,LiTs-014,OAKG,0.0
asymmetric,0,LiTs-014,OAKG-Union,0.0
asymmetric,0,LiTs-015,OAKG,0.0
asymmetric,0,LiTs-015,OAKG-Union,0.0
asymmetric,0,LiTs-021,OAKG,1.0
asymmetric,0,LiTs-021,OAKG-Union,1.0
asymmetric,0,LiTs-022,OAKG,1.0
asymmetric,0,LiTs-022,OAKG-Union,1.0
asymmetric,0,LiTs-024,OAKG,0.009088684028421674
asymmetric,0,LiTs-024,OAKG-Union,0.009088684028421674
asymmetric,0,LiTs-041,OAKG,1.0
asymmetric,0,LiTs-041,OAKG-Union,1.0
asymmetric,0,LiTs-044,OAKG,0.6489315753318466
asymmetric,0,LiTs-044,OAKG-Union,0.6489315753318466
asymmetric,0,LiTs-045,OAKG,0.2329726085570736
asymmetric,0,LiTs-045,OAKG-Union,0.2329726085570736
asymmetric,0,LiTs-046,OAKG,0.0
asymmetric,0,LiTs-046,OAKG-Union,0.0
asymmetric,0,LiTs-047,OAKG,1.0
asymmetric,0,LiTs-047,OAKG-Union,1.0
asymmetric,0,LiTs-059,OAKG,1.0
asymmetric,0,LiTs-059,OAKG-Union,1.0
asymmetric,0,LiTs-066,OAKG,1.0
asymmetric,0,LiTs-066,OAKG-Union,1.0
asymmetric,0,LiTs-067,OAKG,0.013541194909935826
asymmetric,0,LiTs-067,OAKG-Union,0.013541194909935826
asymmetric,0,LiTs-076,OAKG,0.5933607200949346
asymmetric,0,LiTs-076,OAKG-Union,0.5933607200949346
asymmetric,0,LiTs-082,OAKG,0.07336392209936006
asymmetric,0,LiTs-082,OAKG-Union,0.2200917662980802
asymmetric,0,LiTs-083,OAKG,0.14285714285714285
asymmetric,0,LiTs-083,OAKG-Union,0.14285714285714285
asymmetric,0,LiTs-086,OAKG,0.06362078819895173
asymmetric,0,LiTs-086,OAKG-Union,0.314880130667631
asymmetric,0,LiTs-087,OAKG,0.14279514403613736
asymmetric,0,LiTs-087,OAKG-Union,0.3062386434839552
asymmetric,0,LiTs-089,OAKG,0.0
asymmetric,0,LiTs-089,OAKG-Union,0.0
asymmetric,0,LiTs-102,OAKG,0.2787203197779838
asymmetric,0,LiTs-102,OAKG-Union,0.5473983622993501
asymmetric,0,LiTs-104,OAKG,1.0
asymmetric,0,LiTs-104,OAKG-Union,1.0
asymmetric,0,LiTs-105,OAKG,0.857980942822373
asymmetric,0,LiTs-105,OAKG-Union,0.6203974344166849
asymmetric,0,LiTs-111,OAKG,0.021680313011147916
asymmetric,0,LiTs-111,OAKG-Union,0.35459765152630157
asymmetric,0,LiTs-128,OAKG,0.0
asymmetric,0,LiTs-128,OAKG-Union,0.5803013296579812
asymmetric,0,LiTs-130,OAKG,0.0
asymmetric,0,LiTs-130,OAKG-Union,1.0
asymmetric,0,FLARE22_Tr_0006,OAKG,0.2172607128522299
asymmetric,0,FLARE22_Tr_0006,OAKG-Union,0.2172607128522299
asymmetric,0,FLARE22_Tr_0010,OAKG,0.3486912225404547
asymmetric,0,FLARE22_Tr_0010,OAKG-Union,0.3486912225404547
asymmetric,0,FLARE22_Tr_0011,OAKG,0.0
asymmetric,0,FLARE22_Tr_0011,OAKG-Union,0.0
asymmetric,0,FLARE22_Tr_0014,OAKG,0.085143117641621
asymmetric,0,FLARE22_Tr_0014,OAKG-Union,0.085143117641621
asymmetric,0,FLARE22_Tr_0018,OAKG,0.27520664516982196
asymmetric,0,FLARE22_Tr_0018,OAKG-Union,0.27520664516982196
asymmetric,0,FLARE22_Tr_0021,OAKG,0.11525686512669099
asymmetric,0,FLARE22_Tr_0021,OAKG-Union,0.11525686512669099
asymmetric,0,FLARE22_Tr_0025,OAKG,0.5388856921828066
asymmetric,0,FLARE22_Tr_0025,OAKG-Union,0.5388856921828066
asymmetric,0,FLARE22_Tr_0028,OAKG,0.34172662050158126
asymmetric,0,FLARE22_Tr_0028,OAKG-Union,0.34172662050158126
asymmetric,0,FLARE22_Tr_0031,OAKG,0.48788640635284003
asymmetric,0,FLARE22_Tr_0031,OAKG-Union,0.48788640635284003
asymmetric,0,FLARE22_Tr_0036,OAKG,0.24680899859620778
asymmetric,0,FLARE22_Tr_0036,OAKG-Union,0.24680899859620778
asymmetric,0,FLARE22_Tr_0038,OAKG,0.4260276605334035
asymmetric,0,FLARE22_Tr_0038,OAKG-Union,0.4260276605334035
asymmetric,0,FLARE22_Tr_0043,OAKG,0.25009954313760513
asymmetric,0,FLARE22_Tr_0043,OAKG-Union,0.25009954313760513
asymmetric,0,FLARE22_Tr_0045,OAKG,0.3842604594840367
asymmetric,0,FLARE22_Tr_0045,OAKG-Union,0.3842604594840367
asymmetric,0,FLARE22_Tr_0050,OAKG,0.1605427568847025
asymmetric,0,FLARE22_Tr_0050,OAKG-Union,0.1605427568847025
asymmetric,0,FLARETs_0003,OAKG,0.1465932050456648
asymmetric,0,FLARETs_0003,OAKG-Union,0.1465932050456648
asymmetric,0,FLARETs_0006,OAKG,0.5205795968954912
asymmetric,0,FLARETs_0006,OAKG-Union,0.5205795968954912
asymmetric,0,FLARETs_0021,OAKG,0.09421147244146325
asymmetric,0,FLARETs_0021,OAKG-Union,0.09421147244146325
asymmetric,0,FLARETs_0023,OAKG,0.49201555084303894
asymmetric,0,FLARETs_0023,OAKG-Union,0.49201555084303894
asymmetric,0,FLARETs_0024,OAKG,0.5019296816186565
asymmetric,0,FLARETs_0024,OAKG-Union,0.5019296816186565
asymmetric,0,FLARETs_0033,OAKG,0.3129834921469008
asymmetric,0,FLARETs_0033,OAKG-Union,0.3129834921469008
asymmetric,0,FLARETs_0034,OAKG,0.35024455152947126
asymmetric,0,FLARETs_0034,OAKG-Union,0.35024455152947126
asymmetric,0,FLARETs_0035,OAKG,0.1100458831490401
asymmetric,0,FLARETs_0035,OAKG-Union,0.1100458831490401
asymmetric,0,FLARETs_0036,OAKG,0.6527725436451962
asymmetric,0,FLARETs_0036,OAKG-Union,0.6527725436451962
asymmetric,0,FLARETs_0039,OAKG,0.037802888961062625
asymmetric,0,FLARETs_0039,OAKG-Union,0.037802888961062625
asymmetric,0,FLARETs_0044,OAKG,0.35039298488684245
asymmetric,0,FLARETs_0044,OAKG-Union,0.335514269732117
asymmetric,0,FLARETs_0050,OAKG,0.4572577476154111
asymmetric,0,FLARETs_0050,OAKG-Union,0.4572577476154111
asymmetric,1,pancreas_001,OAKG,1.0
asymmetric,1,pancreas_001,OAKG-Union,0.9363792118010483
asymmetric,1,pancreas_012,OAKG,0.43812463509980126
asymmetric,1,pancreas_012,OAKG-Union,0.08390718937927714
asymmetric,1,pancreas_042,OAKG,0.0
asymmetric,1,pancreas_042,OAKG-Union,0.0
asymmetric,1,pancreas_058,OAKG,0.0
asymmetric,1,pancreas_058,OAKG-Union,0.0
asymmetric,1,pancreas_077,OAKG,0.0
asymmetric,1,pancreas_077,OAKG-Union,0.0
asymmetric,1,pancreas_080,OAKG,1.0
asymmetric,1,pancreas_080,OAKG-Union,0.36058579259509693
asymmetric,1,pancreas_081,OAKG,1.0
asymmetric,1,pancreas_081,OAKG-Union,0.36058579259509693
asymmetric,1,pancreas_084,OAKG,1.0
asymmetric,1,pancreas_084,OAKG-Union,0.9363792118010483
asymmetric,1,pancreas_086,OAKG,1.0
asymmetric,1,pancreas_086,OAKG-Union,0.3548044937411435
asymmetric,1,pancreas_089,OAKG,1.0
asymmetric,1,pancreas_089,OAKG-Union,0.36058579259509693
asymmetric,1,pancreas_091,OAKG,0.6916772184127179
asymmetric,1,pancreas_091,OAKG-Union,0.037802888961062625
asymmetric,1,pancreas_092,OAKG,1.0
asymmetric,1,pancreas_092,OAKG-Union,0.26462022272743835
asymmetric,1,pancreas_094,OAKG,1.0
asymmetric,1,pancreas_094,OAKG-Union,0.9363792118010483
asymmetric,1,pancreas_104,OAKG,1.0
asymmetric,1,pancreas_104,OAKG-Union,0.3548044937411435
asymmetric,1,pancreas_110,OAKG,1.0
asymmetric,1,pancreas_110,OAKG-Union,0.9363792118010483
asymmetric,1,pancreas_113,OAKG,1.0
asymmetric,1,pancreas_113,OAKG-Union,0.36058579259509693
asymmetric,1,pancreas_114,OAKG,0.0
asymmetric,1,pancreas_114,OAKG-Union,0.0
asymmetric,1,pancreas_117,OAKG,0.2759216234105718
asymmetric,1,pancreas_117,OAKG-Union,0.02855107900578866
asymmetric,1,pancreas_119,OAKG,0.6402900881481707
asymmetric,1,pancreas_119,OAKG-Union,0.00946488906491272
asymmetric,1,pancreas_120,OAKG,0.0
asymmetric,1,pancreas_120,OAKG-Union,0.0
asymmetric,1,pancreas_124,OAKG,0.6916772184127179
asymmetric,1,pancreas_124,OAKG-Union,0.03836470327000302
asymmetric,1,pancreas_130,OAKG,0.31708532520472715
asymmetric,1,pancreas_130,OAKG-Union,0.2969121068888815
asymmetric,1,pancreas_131,OAKG,0.31708532520472715
asymmetric,1,pancreas_131,OAKG-Union,0.2969121068888815
asymmetric,1,pancreas_159,OAKG,0.6916772184127179
asymmetric,1,pancreas_159,OAKG-Union,0.037802888961062625
asymmetric,1,pancreas_169,OAKG,0.0
asymmetric,1,pancreas_169,OAKG-Union,0.0
asymmetric,1,pancreas_186,OAKG,0.31708532520472715
asymmetric,1,pancreas_186,OAKG-Union,0.2969121068888815
asymmetric,1,pancreas_193,OAKG,1.0
asymmetric,1,pancreas_193,OAKG-Union,0.36058579259509693
asymmetric,1,pancreas_199,OAKG,0.0
asymmetric,1,pancreas_199,OAKG-Union,0.0
asymmetric,1,pancreas_204,OAKG,0.2759216234105718
asymmetric,1,pancreas_204,OAKG-Union,0.02855107900578866
asymmetric,1,pancreas_207,OAKG,0.0
asymmetric,1,pancreas_207,OAKG-Union,0.0
asymmetric,1,pancreas_213,OAKG,0.6402900881481707
asymmetric,1,pancreas_213,OAKG-Union,0.06625422345438904
asymmetric,1,pancreas_214,OAKG,0.6402900881481707
asymmetric,1,pancreas_214,OAKG-Union,0.06625422345438904
asymmetric,1,pancreas_229,OAKG,0.0
asymmetric,1,pancreas_229,OAKG-Union,0.0
asymmetric,1,pancreas_244,OAKG,1.0
asymmetric,1,pancreas_244,OAKG-Union,0.9363792118010483
asymmetric,1,pancreas_246,OAKG,0.6916772184127179
asymmetric,1,pancreas_246,OAKG-Union,0.19055779321819752
asymmetric,1,pancreas_255,OAKG,1.0
asymmetric,1,pancreas_255,OAKG-Union,0.2578753740644927
asymmetric,1,pancreas_258,OAKG,0.6916772184127179
asymmetric,1,pancreas_258,OAKG-Union,0.19055779321819752
asymmetric,1,pancreas_266,OAKG,1.0
asymmetric,1,pancreas_266,OAKG-Union,0.36058579259509693
asymmetric,1,pancreas_269,OAKG,0.31708532520472715
asymmetric,1,pancreas_269,OAKG-Union,0.08390718937927714
asymmetric,1,pancreas_280,OAKG,0.6402900881481707
asymmetric,1,pancreas_280,OAKG-Union,0.06625422345438904
asymmetric,1,pancreas_283,OAKG,1.0
asymmetric,1,pancreas_283,OAKG-Union,0.9363792118010483
asymmetric,1,pancreas_289,OAKG,0.6402900881481707
asymmetric,1,pancreas_289,OAKG-Union,0.00946488906491272
asymmetric,1,pancreas_294,OAKG,1.0
asymmetric,1,pancreas_294,OAKG-Union,0.26462022272743835
asymmetric,1,pancreas_297,OAKG,0.6402900881481707
asymmetric,1,pancreas_297,OAKG-Union,0.06625422345438904
asymmetric,1,pancreas_300,OAKG,0.6402900881481707
asymmetric,1,pancreas_300,OAKG-Union,0.06625422345438904
asymmetric,1,pancreas_303,OAKG,0.6402900881481707
asymmetric,1,pancreas_303,OAKG-Union,0.06625422345438904
asymmetric,1,pancreas_304,OAKG,0.6916772184127179
asymmetric,1,pancreas_304,OAKG-Union,0.03683933915207039
asymmetric,1,pancreas_315,OAKG,0.31708532520472715
asymmetric,1,pancreas_315,OAKG-Union,0.08390718937927714
asymmetric,1,pancreas_328,OAKG,0.0
asymmetric,1,pancreas_328,OAKG-Union,0.0
asymmetric,1,pancreas_329,OAKG,1.0
asymmetric,1,pancreas_329,OAKG-Union,0.26462022272743835
asymmetric,1,pancreas_334,OAKG,0.0
asymmetric,1,pancreas_334,OAKG-Union,0.0
asymmetric,1,pancreas_345,OAKG,1.0
asymmetric,1,pancreas_345,OAKG-Union,0.3548044937411435
asymmetric,1,pancreas_364,OAKG,0.31708532520472715
asymmetric,1,pancreas_364,OAKG-Union,0.2969121068888815
asymmetric,1,pancreas_366,OAKG,0.0
asymmetric,1,pancreas_366,OAKG-Union,0.0
asymmetric,1,pancreas_372,OAKG,0.6916772184127179
asymmetric,1,pancreas_372,OAKG-Union,0.19055779321819752
asymmetric,1,pancreas_377,OAKG,1.0
asymmetric,1,pancreas_377,OAKG-Union,0.36827183291672383
asymmetric,1,pancreas_386,OAKG,0.0
asymmetric,1,pancreas_386,OAKG-Union,0.0
asymmetric,1,pancreas_387,OAKG,0.6916772184127179
asymmetric,1,pancreas_387,OAKG-Union,0.19055779321819752
asymmetric,1,pancreas_391,OAKG,1.0
asymmetric,1,pancreas_391,OAKG-Union,0.9363792118010483
asymmetric,1,pancreas_409,OAKG,0.0
asymmetric,1,pancreas_409,OAKG-Union,0.0
asymmetric,1,LiTs-014,OAKG,0.0
asymmetric,1,LiTs-014,OAKG-Union,0.0
asymmetric,1,LiTs-015,OAKG,0.0
asymmetric,1,LiTs-015,OAKG-Union,0.0
asymmetric,1,LiTs-021,OAKG,1.0
asymmetric,1,LiTs-021,OAKG-Union,1.0
asymmetric,1,LiTs-022,OAKG,1.0
asymmetric,1,LiTs-022,OAKG-Union,1.0
asymmetric,1,LiTs-024,OAKG,0.009088684028421674
asymmetric,1,LiTs-024,OAKG-Union,0.009088684028421674
asymmetric,1,LiTs-041,OAKG,1.0
asymmetric,1,LiTs-041,OAKG-Union,1.0
asymmetric,1,LiTs-044,OAKG,0.6489315753318466
asymmetric,1,LiTs-044,OAKG-Union,0.6489315753318466
asymmetric,1,LiTs-045,OAKG,0.2329726085570736
asymmetric,1,LiTs-045,OAKG-Union,0.2329726085570736
asymmetric,1,LiTs-046,OAKG,0.0
asymmetric,1,LiTs-046,OAKG-Union,0.0
asymmetric,1,LiTs-047,OAKG,1.0
asymmetric,1,LiTs-047,OAKG-Union,1.0
asymmetric,1,LiTs-059,OAKG,1.0
asymmetric,1,LiTs-059,OAKG-Union,1.0
asymmetric,1,LiTs-066,OAKG,1.0
asymmetric,1,LiTs-066,OAKG-Union,1.0
asymmetric,1,LiTs-067,OAKG,0.013541194909935826
asymmetric,1,LiTs-067,OAKG-Union,0.013541194909935826
asymmetric,1,LiTs-076,OAKG,0.5933607200949346
asymmetric,1,LiTs-076,OAKG-Union,0.5933607200949346
asymmetric,1,LiTs-082,OAKG,0.13886244387355454
asymmetric,1,LiTs-082,OAKG-Union,0.2200917662980802
asymmetric,1,LiTs-083,OAKG,0.14285714285714285
asymmetric,1,LiTs-083,OAKG-Union,0.14285714285714285
asymmetric,1,LiTs-086,OAKG,0.14876390584057272
asymmetric,1,LiTs-086,OAKG-Union,0.314880130667631
asymmetric,1,LiTs-087,OAKG,0.07839826897867534
asymmetric,1,LiTs-087,OAKG-Union,0.29802729812225165
asymmetric,1,LiTs-089,OAKG,0.0
asymmetric,1,LiTs-089,OAKG-Union,0.0
asymmetric,1,LiTs-102,OAKG,0.3670742981900367
asymmetric,1,LiTs-102,OAKG-Union,0.5473983622993501
asymmetric,1,LiTs-104,OAKG,1.0
asymmetric,1,LiTs-104,OAKG-Union,1.0
asymmetric,1,LiTs-105,OAKG,0.9337457765456111
asymmetric,1,LiTs-105,OAKG-Union,0.7728378251807521
asymmetric,1,LiTs-111,OAKG,0.20744158496521578
asymmetric,1,LiTs-111,OAKG-Union,0.35459765152630157
asymmetric,1,LiTs-128,OAKG,0.15691817494387428
asymmetric,1,LiTs-128,OAKG-Union,0.5803013296579812
asymmetric,1,LiTs-130,OAKG,0.1356854453911663
asymmetric,1,LiTs-130,OAKG-Union,1.0
asymmetric,1,FLARE22_Tr_0006,OAKG,0.3024038304938509
asymmetric,1,FLARE22_Tr_0006,OAKG-Union,0.40002324830925196
asymmetric,1,FLARE22_Tr_0010,OAKG,0.08908476254922293
asymmetric,1,FLARE22_Tr_0010,OAKG-Union,0.15773989762748994
asymmetric,1,FLARE22_Tr_0011,OAKG,0.03144168089972574
asymmetric,1,FLARE22_Tr_0011,OAKG-Union,0.03144168089972574
asymmetric,1,FLARE22_Tr_0014,OAKG,0.01572084044986287
asymmetric,1,FLARE22_Tr_0014,OAKG-Union,0.01572084044986287
asymmetric,1,FLARE22_Tr_0018,OAKG,0.14239070782958732
asymmetric,1,FLARE22_Tr_0018,OAKG-Union,0.29106738468167115
asymmetric,1,FLARE22_Tr_0021,OAKG,0.35079128821926453
asymmetric,1,FLARE22_Tr_0021,OAKG-Union,0.46794137569213035
asymmetric,1,FLARE22_Tr_0025,OAKG,0.0
asymmetric,1,FLARE22_Tr_0025,OAKG-Union,0.06943122193677727
asymmetric,1,FLARE22_Tr_0028,OAKG,0.47223634002126197
asymmetric,1,FLARE22_Tr_0028,OAKG-Union,0.4761507819969704
asymmetric,1,FLARE22_Tr_0031,OAKG,0.15139734109601005
asymmetric,1,FLARE22_Tr_0031,OAKG-Union,0.15457433957839828
asymmetric,1,FLARE22_Tr_0036,OAKG,0.3348619098701505
asymmetric,1,FLARE22_Tr_0036,OAKG-Union,0.3726190042491968
asymmetric,1,FLARE22_Tr_0038,OAKG,0.5801476231864474
asymmetric,1,FLARE22_Tr_0038,OAKG-Union,0.6835381846158709
asymmetric,1,FLARE22_Tr_0043,OAKG,0.0
asymmetric,1,FLARE22_Tr_0043,OAKG-Union,0.08245260612778173
asymmetric,1,FLARE22_Tr_0045,OAKG,0.43584482098591654
asymmetric,1,FLARE22_Tr_0045,OAKG-Union,0.530618780022238
asymmetric,1,FLARE22_Tr_0050,OAKG,0.17085389318283584
asymmetric,1,FLARE22_Tr_0050,OAKG-Union,0.18954428443415675
asymmetric,1,FLARETs_0003,OAKG,0.13886244387355454
asymmetric,1,FLARETs_0003,OAKG-Union,0.14832733293846728
asymmetric,1,FLARETs_0006,OAKG,0.5492902584961094
asymmetric,1,FLARETs_0006,OAKG-Union,0.5492902584961094
asymmetric,1,FLARETs_0021,OAKG,0.039406736310266616
asymmetric,1,FLARETs_0021,OAKG-Union,0.04385924719178077
asymmetric,1,FLARETs_0023,OAKG,0.34970689377545056
asymmetric,1,FLARETs_0023,OAKG-Union,0.29849003527675555
asymmetric,1,FLARETs_0024,OAKG,0.7103832077248687
asymmetric,1,FLARETs_0024,OAKG-Union,0.7129165838480307
asymmetric,1,FLARETs_0033,OAKG,0.0
asymmetric,1,FLARETs_0033,OAKG-Union,0.0
asymmetric,1,FLARETs_0034,OAKG,0.18516013496585287
asymmetric,1,FLARETs_0034,OAKG-Union,0.27215399537392876
asymmetric,1,FLARETs_0035,OAKG,0.0
asymmetric,1,FLARETs_0035,OAKG-Union,0.0
asymmetric,1,FLARETs_0036,OAKG,0.4762692995728842
asymmetric,1,FLARETs_0036,OAKG-Union,0.48947013593529726
asymmetric,1,FLARETs_0039,OAKG,0.17396691937929834
asymmetric,1,FLARETs_0039,OAKG-Union,0.18572848639947806
asymmetric,1,FLARETs_0044,OAKG,0.18749985931466848
asymmetric,1,FLARETs_0044,OAKG-Union,0.23485624491127208
asymmetric,1,FLARETs_0050,OAKG,0.14285714285714285
asymmetric,1,FLARETs_0050,OAKG-Union,0.16299381436924254
